Timestamp(s),trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z,trunk_MAG_X,trunk_MAG_Y,trunk_MAG_Z,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,foot_MAG_X,foot_MAG_Y,foot_MAG_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,shank_MAG_X,shank_MAG_Y,shank_MAG_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,thigh_MAG_X,thigh_MAG_Y,thigh_MAG_Z,Label
38.50,-10.48,0.37,3.84,-32.25,-42.69,-22.87,27.37,4.25,26.50,-25.37,9.57,17.24,-10.69,290.75,-56.31,14.25,3.06,-30.37,-10.44,-0.62,1.68,-47.13,-21.56,-20.81,27.37,4.25,26.50,-33.88,-3.11,15.29,-96.00,157.31,-30.44,42.25,2.75,3.69,walk
38.53,-10.74,-1.42,0.00,-57.13,0.44,-20.50,28.50,5.06,24.87,-8.10,-17.83,16.97,-144.81,64.44,-56.50,17.37,7.25,-23.69,-10.74,-2.17,-6.38,-43.50,35.13,-21.94,28.50,5.06,24.87,1.65,-3.46,-21.77,-138.37,-132.44,86.06,40.50,2.69,5.25,walk
38.56,-10.07,-1.70,-7.59,5.19,14.44,-19.44,28.50,5.06,24.87,-6.96,-3.92,9.69,-36.13,42.44,-27.12,19.87,10.00,-18.56,-10.06,0.08,-6.91,21.37,-0.88,-16.62,29.19,4.69,26.87,-13.67,9.64,-3.16,158.25,115.37,10.69,39.00,2.25,7.87,walk
38.59,-11.38,1.92,-3.50,22.25,-25.62,-10.00,29.19,4.69,26.87,-5.27,0.22,8.99,-13.50,13.19,-14.88,19.87,10.00,-18.56,-11.84,1.92,0.12,13.75,-27.56,-9.00,29.19,4.69,26.87,-10.37,2.89,-1.53,-9.50,86.56,8.81,39.00,2.25,7.87,walk
38.63,-10.79,-0.43,3.22,-15.63,-2.44,-6.06,26.87,5.06,25.56,-4.88,-0.03,8.56,-8.44,10.88,-8.56,19.06,12.00,-17.75,-10.29,-1.26,2.72,-30.81,9.38,-3.75,26.87,5.06,25.56,-9.47,0.36,-0.56,-11.06,107.25,-3.25,39.50,1.75,9.25,walk
38.66,-9.24,-2.59,-1.01,-29.56,14.56,3.50,26.87,5.06,25.56,-5.36,0.76,8.51,-2.56,15.06,-8.13,20.25,12.25,-16.06,-9.14,-2.74,-1.77,-18.50,13.25,8.31,26.56,6.25,24.87,-9.63,0.46,-0.43,10.19,110.94,3.37,38.38,2.87,12.00,walk
38.69,-8.03,-2.56,-1.57,-0.25,7.12,15.06,26.56,6.25,24.87,-5.39,0.59,8.21,1.19,11.69,-7.81,20.25,12.25,-16.06,-7.47,-2.36,-1.08,10.06,1.94,14.38,26.56,6.25,24.87,-8.97,-0.29,0.26,51.25,102.62,7.37,38.38,2.87,12.00,walk
38.72,-5.88,-1.21,0.78,14.69,1.44,8.81,27.06,5.56,26.75,-5.32,0.56,8.24,0.25,14.69,-7.50,19.56,12.75,-16.50,-5.73,-1.05,0.90,17.12,3.00,4.94,27.06,5.56,26.75,-9.04,-0.23,0.86,75.56,96.75,-4.25,34.69,2.56,16.00,walk
38.76,-5.23,-0.84,0.97,17.75,10.56,0.75,27.06,5.56,26.75,-5.58,0.73,8.00,3.69,18.37,-9.13,19.19,12.06,-16.25,-5.29,-0.76,0.86,15.38,15.94,1.31,26.00,6.69,26.00,-9.48,1.70,2.08,76.56,81.25,-8.81,34.69,2.56,16.00,walk
38.79,-5.98,-0.49,0.50,13.00,26.87,3.06,26.00,6.69,26.00,-5.34,0.67,8.20,5.62,15.25,-10.19,19.19,12.06,-16.25,-7.46,-0.12,-0.02,20.87,31.94,2.25,26.00,6.69,26.00,-9.26,0.49,1.47,53.50,84.50,3.56,33.69,4.00,20.00,walk
38.83,-8.46,-0.18,0.04,20.25,32.19,-0.44,25.69,7.06,26.25,-5.55,0.29,8.21,10.31,8.00,-13.00,20.69,12.75,-16.56,-8.64,-0.29,0.32,18.81,30.56,-1.94,25.69,7.06,26.25,-9.72,0.17,0.19,32.44,71.19,-0.62,32.56,5.25,21.19,walk
38.86,-9.09,-0.64,1.02,11.94,19.19,-5.50,25.69,7.06,26.25,-5.51,0.68,8.19,11.31,4.56,-16.25,19.69,12.75,-15.88,-9.45,-0.86,1.54,11.75,18.12,-6.31,24.87,8.50,27.06,-9.87,-0.09,0.54,46.63,65.19,-3.56,29.69,6.06,23.56,walk
38.89,-9.66,-0.93,1.58,20.50,17.62,-7.00,24.87,8.50,27.06,-4.89,0.34,9.03,19.25,21.44,-19.19,19.69,12.75,-15.88,-10.18,-0.71,1.47,23.19,16.06,-6.00,24.87,8.50,27.06,-10.78,0.71,2.50,70.81,73.75,-8.50,29.69,6.06,23.56,walk
38.92,-11.01,-0.72,1.17,19.50,15.00,-0.25,24.25,8.50,28.25,-4.80,1.53,9.20,28.87,44.63,-22.62,20.00,13.56,-15.50,-11.45,-0.80,0.55,17.12,14.00,3.37,24.25,8.50,28.25,-11.03,-0.47,2.87,79.81,59.06,-10.69,28.19,7.87,24.19,walk
38.96,-11.35,-0.64,0.61,15.06,0.06,3.87,24.25,8.50,28.25,-4.92,1.04,9.33,-14.88,117.37,-42.88,19.25,12.75,-16.25,-11.41,-0.47,1.26,15.56,-0.37,2.50,24.00,10.00,29.87,-11.66,0.43,3.85,86.50,39.63,-15.25,28.19,7.87,24.19,walk
38.99,-12.30,-0.73,2.05,13.31,-2.19,3.56,24.00,10.00,29.87,-4.43,1.84,9.47,-58.75,169.00,-65.81,19.25,12.75,-16.25,-13.52,-1.00,2.83,10.13,-9.69,15.81,24.00,10.00,29.87,-12.59,0.74,6.13,77.06,21.06,-22.19,25.25,10.75,24.25,walk
39.02,-13.42,-0.69,2.14,12.25,-9.75,23.31,22.69,10.38,30.75,-3.60,4.52,12.24,-106.62,267.94,-140.44,21.06,14.25,-15.06,-12.44,-0.05,-1.66,17.19,-2.94,30.19,22.69,10.38,30.75,-14.92,1.30,9.49,56.00,-13.31,-28.25,24.19,14.00,23.69,walk
39.06,-10.35,-0.06,-4.33,2.19,-0.88,25.62,22.69,10.38,30.75,-13.53,-7.94,15.69,-71.62,502.81,-179.37,21.87,17.25,-6.19,-9.26,-0.36,-5.47,-12.44,-2.00,21.69,22.69,10.38,30.75,-14.17,2.46,0.00,-17.12,-120.94,-22.25,24.19,14.00,23.69,walk
39.09,-8.61,-2.05,-5.45,-23.62,0.56,16.56,22.87,10.38,30.00,-16.74,7.28,22.22,13.38,582.19,-191.00,21.87,17.25,-6.19,-9.37,-4.28,-3.08,1.87,-5.50,15.19,22.87,10.38,30.00,-18.20,2.69,-2.67,-40.31,-201.87,33.25,22.75,16.69,22.69,walk
39.12,-10.38,-4.16,-1.22,14.69,2.31,14.69,24.06,10.25,29.69,-39.26,7.71,39.28,-102.50,381.94,-217.56,21.25,21.00,2.00,-11.13,-3.42,-0.57,18.06,5.94,12.00,24.06,10.25,29.69,-15.16,-0.31,-2.74,-151.00,-151.81,34.44,22.37,19.69,18.50,walk
39.15,-11.47,-0.33,-0.09,26.69,-3.31,4.25,24.06,10.25,29.69,2.75,15.58,9.72,16.06,-313.44,119.37,21.25,21.00,2.00,-11.15,0.36,-0.16,24.75,-10.00,0.00,24.06,10.25,29.69,-13.62,-1.84,-2.22,-65.56,-148.94,49.63,22.37,19.69,18.50,walk
39.18,-10.13,1.11,-1.13,19.12,-8.31,-9.19,22.87,10.56,30.87,2.04,-1.75,6.65,-68.87,-230.75,160.69,16.56,24.69,9.06,-9.49,0.92,-1.31,17.25,-11.75,-13.00,22.87,10.56,30.87,-9.04,-1.71,-2.27,-12.38,-161.12,49.69,23.87,19.06,16.69,walk
39.21,-6.75,-0.08,-0.65,14.50,-17.94,-15.63,22.87,10.56,30.87,-5.88,2.98,10.81,83.75,-297.44,158.44,23.56,25.37,3.56,-6.38,-0.43,-0.41,11.44,-17.31,-14.75,23.19,10.25,30.50,-7.17,-1.53,-2.79,9.94,-149.00,42.50,23.87,19.06,16.69,walk
39.24,-6.17,-1.00,0.46,4.87,-13.63,-10.81,23.19,10.25,30.50,-6.89,-2.35,8.98,42.63,-390.00,128.50,23.56,25.37,3.56,-6.21,-1.03,0.70,2.19,-10.50,-9.56,23.19,10.25,30.50,-6.08,-0.13,-4.21,-4.94,-99.12,38.38,27.19,16.50,17.00,walk
39.28,-6.50,-0.89,0.87,-9.75,-5.75,-6.87,22.00,11.69,31.25,-8.16,-1.95,9.51,112.31,-390.37,109.94,23.00,22.87,-10.56,-6.80,-0.93,0.76,-17.06,-3.44,-5.19,22.00,11.69,31.25,-3.43,0.33,-5.83,-78.37,-90.50,7.00,29.37,15.75,15.38,walk
39.31,-7.46,-1.32,0.47,-27.00,0.94,-3.44,22.00,11.69,31.25,-12.65,-1.10,12.59,119.37,-357.87,95.37,5.19,23.25,-10.50,-8.23,-2.22,0.28,-27.25,3.12,-2.31,23.19,12.00,31.69,-4.08,-1.63,-5.15,-171.75,-60.56,-21.62,29.37,15.75,15.38,walk
39.34,-8.54,-2.49,0.38,-22.87,0.13,1.56,23.19,12.00,31.69,-16.12,-0.71,12.70,121.81,-311.81,66.00,5.19,23.25,-10.50,-8.96,-2.77,1.22,-21.75,-4.06,4.87,23.19,12.00,31.69,-5.19,-1.71,-0.67,-18.87,7.81,2.37,30.00,15.06,13.69,walk
39.37,-8.97,-2.56,1.56,-20.12,-11.06,9.13,21.56,11.19,30.87,-18.70,-3.16,10.84,113.12,-240.50,63.50,8.88,26.50,1.56,-9.25,-2.16,1.59,-20.50,-12.19,9.13,21.56,11.19,30.87,-9.57,-0.67,5.30,102.50,30.75,-1.37,32.00,13.88,14.56,walk
39.41,-9.40,-1.70,1.84,-22.12,-13.88,6.56,21.56,11.19,30.87,-28.15,-3.66,4.57,123.50,-190.94,113.75,16.00,22.75,-0.25,-9.49,-1.47,1.92,-22.12,-13.88,6.56,22.25,11.56,33.25,-12.19,2.85,15.84,21.50,28.87,29.06,32.00,13.88,14.56,walk
39.44,-9.93,-1.74,1.56,-23.87,-7.25,5.00,22.25,11.56,33.25,-31.76,-15.96,-19.87,9.50,-155.12,126.37,16.00,22.75,-0.25,-10.92,-3.33,1.41,-23.94,-2.69,5.19,22.25,11.56,33.25,-13.81,-2.85,9.16,-116.75,14.50,2.75,30.75,14.69,15.00,walk
39.47,-12.38,-4.17,2.06,-9.88,-6.50,2.81,22.19,10.38,31.25,-18.76,-1.83,-4.57,-93.12,196.87,14.94,29.50,19.50,-1.37,-13.65,-3.55,2.90,4.87,-15.94,-2.75,22.19,10.38,31.25,-5.13,-3.04,2.86,-64.56,-40.94,27.50,30.00,15.06,15.19,walk
39.51,-13.03,-1.98,3.85,18.37,-47.56,-19.56,22.19,10.38,31.25,-1.50,-7.51,22.55,-120.12,256.69,-34.31,38.50,15.19,-0.25,-12.18,-1.21,3.99,14.00,-57.75,-26.12,22.19,10.38,31.25,-4.74,3.83,-2.29,-134.81,76.37,12.06,30.00,15.06,15.19,walk
39.54,-10.97,-0.41,1.98,-11.19,-38.31,-26.69,22.19,10.38,32.88,5.01,6.02,7.84,-115.31,75.94,-65.56,38.50,15.19,-0.25,-11.50,-0.50,0.47,-29.69,4.06,-26.56,22.19,10.38,32.88,-22.51,-7.68,11.21,-63.81,-2.06,15.06,31.00,12.50,18.06,walk
39.57,-12.31,-1.21,-4.90,-7.69,17.69,-22.25,22.50,11.88,30.50,-6.54,6.03,8.35,-41.19,49.50,-33.88,40.25,15.88,14.50,-10.78,-0.28,-6.88,10.38,-0.50,-19.06,22.50,11.88,30.50,3.95,-1.29,-15.51,240.31,84.81,33.00,28.75,9.38,23.06,walk
39.60,-10.70,1.70,-3.76,15.44,-36.50,-8.13,22.50,11.88,30.50,-5.33,3.03,8.05,-7.56,23.44,-17.06,37.56,15.25,19.06,-10.59,2.04,-1.77,-2.81,-43.69,-2.87,22.50,11.88,30.50,-16.47,10.05,-6.78,33.06,94.62,-2.81,28.75,9.38,23.06,walk
39.64,-9.41,1.04,3.19,-34.00,-33.63,-1.00,21.69,11.56,31.19,-5.21,1.17,8.45,-5.31,18.69,-12.56,37.56,15.25,19.06,-9.30,0.43,3.21,-36.75,-13.56,-3.00,21.69,11.56,31.19,-8.97,0.53,-0.77,-12.06,84.62,15.31,31.00,8.88,22.56,walk
39.67,-9.12,-1.78,0.14,-32.38,17.50,-3.44,21.69,11.56,31.19,-4.96,0.21,8.42,-12.00,14.88,-10.44,36.56,16.37,18.87,-9.37,-2.29,-1.35,-23.37,24.44,0.44,23.56,11.25,30.75,-9.22,1.11,-0.29,-3.31,110.62,-0.44,28.69,9.25,24.19,walk
39.70,-9.71,-2.56,-2.48,-14.31,13.13,13.88,23.56,11.25,30.75,-5.27,0.68,8.32,-7.44,20.00,-9.19,36.56,16.37,18.87,-9.24,-2.28,-1.92,-14.94,1.31,19.75,23.56,11.25,30.75,-9.10,-0.53,-0.03,4.56,100.44,6.37,28.69,9.25,24.19,walk
39.73,-6.88,-0.67,1.46,-13.13,-15.81,16.06,23.06,10.88,30.69,-5.48,0.42,8.11,0.81,18.69,-8.38,36.06,16.69,20.75,-6.24,-0.42,1.91,-12.00,-14.50,9.31,23.06,10.88,30.69,-9.07,-0.60,0.02,77.00,107.00,-2.31,27.69,9.25,28.06,walk
39.77,-5.09,-0.75,1.64,-7.37,0.19,-1.06,23.06,10.88,30.69,-5.31,0.69,8.19,5.62,20.00,-7.37,36.25,18.37,21.00,-5.03,-0.91,1.39,-5.12,9.81,-2.37,22.75,9.75,31.06,-9.48,0.79,0.32,64.87,98.94,-9.88,27.69,9.25,28.06,walk
39.79,-5.54,-1.13,0.59,-0.75,24.69,2.37,22.75,9.75,31.06,-5.48,0.72,8.12,7.25,20.56,-8.63,36.25,18.37,21.00,-6.64,-0.91,0.22,2.00,28.31,5.25,22.75,9.75,31.06,-8.94,-0.39,1.81,59.56,79.56,-5.81,23.69,9.00,29.56,walk
39.83,-7.70,-0.49,0.26,3.12,27.12,5.06,23.50,9.38,29.87,-5.50,0.65,8.02,12.63,10.19,-8.38,35.19,18.06,22.50,-8.14,-0.19,0.64,2.37,24.87,2.87,23.50,9.38,29.87,-8.99,0.11,1.03,39.31,81.19,-2.19,22.69,10.50,31.19,walk
39.86,-8.29,-0.24,1.20,4.87,22.69,-2.56,23.50,9.38,29.87,-5.41,0.17,8.34,12.00,10.63,-12.13,34.69,17.75,21.56,-8.31,-0.44,1.50,10.19,22.12,-4.50,23.50,9.38,29.87,-9.93,-0.02,1.08,19.37,70.44,-1.00,22.69,10.50,31.19,walk
39.89,-8.55,-0.99,1.51,20.62,16.37,-5.37,22.37,10.19,31.87,-5.49,0.48,8.41,14.44,22.06,-14.88,34.69,17.75,21.56,-9.33,-0.66,1.17,19.19,16.94,-6.12,22.37,10.19,31.87,-9.58,-0.79,0.84,32.25,67.94,-2.31,20.25,12.25,33.19,walk
39.92,-9.92,-0.51,1.43,13.81,18.12,-5.37,21.56,11.25,33.06,-5.55,1.35,8.34,21.12,32.25,-17.69,34.25,19.37,21.56,-10.24,-0.57,1.49,14.31,18.31,-2.62,21.56,11.25,33.06,-10.23,0.14,1.04,88.31,59.06,-9.00,16.37,11.88,32.75,walk
39.96,-10.66,-1.15,1.20,18.81,11.31,1.75,21.56,11.25,33.06,-4.88,1.74,9.46,3.19,73.25,-32.13,33.56,20.19,22.37,-10.79,-1.22,1.14,20.62,7.62,0.62,21.56,11.25,33.06,-10.88,0.48,2.51,85.25,49.56,-12.75,16.37,11.88,32.75,walk
39.99,-10.83,-0.99,2.24,17.50,0.88,-3.75,21.69,10.88,33.88,-4.76,1.59,9.50,-28.50,116.62,-45.50,33.56,20.19,22.37,-11.71,-0.73,2.93,13.19,4.06,-0.44,21.69,10.88,33.88,-11.54,-0.99,3.95,89.44,32.63,-12.75,16.06,13.38,33.19,walk
40.03,-12.16,-1.61,3.72,18.69,-9.44,9.94,22.56,12.00,32.69,-4.39,2.78,9.53,-72.69,171.50,-79.25,32.88,20.06,23.06,-11.96,-2.09,3.72,31.12,-14.88,12.94,22.56,12.00,32.69,-12.58,-1.00,8.33,78.81,16.25,-16.19,14.19,15.19,32.00,walk
40.06,-11.72,-1.13,0.54,60.13,-19.19,12.56,22.56,12.00,32.69,-7.75,0.57,13.81,-121.69,338.81,-187.56,29.06,20.06,26.19,-11.45,-0.50,-0.60,64.00,-17.75,13.38,22.56,12.00,32.69,-13.14,-0.41,8.62,90.06,-48.69,-36.19,14.19,15.19,32.00,walk
40.09,-10.97,1.15,-4.81,43.88,1.87,21.81,21.50,12.38,33.50,-11.62,-7.30,14.57,-47.31,508.19,-171.19,29.06,20.06,26.19,-10.64,1.12,-5.91,-0.56,4.37,22.50,21.50,12.38,33.50,-14.37,6.57,-3.68,51.56,-161.06,-18.94,13.88,18.75,31.25,walk
40.12,-10.11,-0.84,-5.31,-37.06,1.00,16.44,21.75,12.75,31.87,-19.76,8.53,22.20,6.56,587.37,-193.62,19.87,19.00,32.88,-11.09,-3.00,-3.04,-37.75,-10.31,13.88,21.75,12.75,31.87,-17.44,3.73,-2.93,-17.31,-198.44,28.31,13.56,19.87,30.37,walk
40.16,-11.68,-4.63,0.02,-18.12,-23.62,6.00,21.75,12.75,31.87,-25.98,20.32,31.78,51.44,-31.81,-17.56,2.37,20.06,32.50,-11.64,-4.07,0.24,-5.81,-12.00,1.19,21.75,12.75,31.87,-16.44,-1.23,-3.79,-160.06,-145.56,42.44,13.56,19.87,30.37,walk
40.19,-10.64,-0.92,0.94,16.00,-1.81,-4.87,21.50,13.19,32.25,4.39,4.26,5.39,-54.50,-320.81,145.06,2.37,20.06,32.50,-10.13,0.32,0.07,37.50,-4.44,-6.87,21.50,13.19,32.25,-12.72,-1.93,-1.15,-94.62,-136.06,51.81,19.37,19.56,25.37,walk
40.23,-7.87,0.93,-0.28,36.25,-14.13,-9.50,22.19,13.19,31.50,-5.27,0.80,10.18,65.81,-305.94,168.12,3.37,19.25,26.06,-7.09,0.79,0.00,28.12,-13.63,-11.25,22.19,13.19,31.50,-8.22,-1.85,-2.02,-34.38,-138.75,57.69,23.56,14.75,22.75,walk
40.26,-5.97,-0.21,0.56,12.94,-5.31,-13.69,22.19,13.19,31.50,-6.42,-1.24,7.82,45.81,-387.00,130.94,13.50,17.50,21.87,-5.94,-0.51,0.75,6.81,-3.19,-12.94,22.19,13.19,31.50,-7.16,-2.11,-3.05,-39.38,-121.50,46.38,23.56,14.75,22.75,walk
40.29,-6.04,-0.88,0.91,-7.81,4.12,-8.94,22.19,13.88,30.69,-7.26,-2.78,8.51,100.25,-384.87,104.31,13.50,17.50,21.87,-6.44,-0.95,0.61,-16.87,9.06,-3.62,22.19,13.88,30.69,-5.90,-0.27,-4.61,-82.81,-102.12,22.75,25.56,13.38,20.87,walk
40.33,-7.30,-1.39,0.39,-18.37,9.38,1.00,22.56,14.19,31.87,-11.15,-2.37,11.00,155.75,-346.25,46.75,21.25,13.06,5.00,-7.69,-1.73,0.33,-17.50,9.25,2.06,22.56,14.19,31.87,-4.39,-1.79,-3.86,-123.62,-102.25,-1.19,29.87,11.19,18.87,walk
40.36,-8.13,-2.26,0.59,-18.19,6.81,3.19,22.56,14.19,31.87,-12.11,1.76,11.41,161.50,-301.50,26.56,7.87,4.06,4.50,-8.49,-2.51,0.99,-18.06,6.25,4.00,22.56,14.19,31.87,-3.49,-3.38,-1.89,-53.31,-53.50,-4.94,29.87,11.19,18.87,walk
40.39,-8.59,-2.50,1.35,-17.87,4.19,6.56,21.75,13.75,31.87,-12.21,-0.17,9.67,152.75,-213.12,73.06,7.87,4.06,4.50,-8.86,-2.20,1.44,-15.50,-1.44,8.31,21.75,13.75,31.87,-6.44,0.41,-0.48,89.06,9.88,1.50,33.00,10.56,17.00,walk
40.42,-9.19,-1.84,1.57,-14.06,-4.19,8.19,21.75,13.75,31.87,-25.29,-5.25,13.64,150.62,-105.37,142.12,13.38,9.38,17.19,-9.16,-1.54,1.78,-12.81,-8.13,6.87,21.75,13.75,30.69,-10.17,2.64,6.27,135.94,41.00,19.12,32.19,9.88,16.69,walk
40.45,-9.33,-1.48,1.74,-14.13,-5.87,4.75,21.75,13.75,30.69,-31.97,-3.51,0.38,71.00,-167.25,163.94,13.38,9.38,17.19,-9.74,-1.56,1.65,-15.69,-5.12,4.19,21.75,13.75,30.69,-13.05,7.46,18.51,-34.00,27.12,66.81,32.19,9.88,16.69,walk
40.48,-10.73,-2.13,1.81,-17.50,-6.06,3.87,20.69,13.06,31.50,-15.49,-18.51,-19.25,-72.06,-139.81,97.25,40.75,26.06,2.87,-11.12,-2.96,2.02,-15.63,-5.87,3.19,20.69,13.06,31.50,-12.37,-2.06,9.88,-174.31,-12.19,6.62,31.50,11.00,16.25,walk
40.52,-12.43,-3.40,2.79,1.44,-10.13,-2.00,20.69,13.06,31.50,-27.29,0.56,4.22,-102.31,249.69,34.19,48.19,19.00,-23.75,-12.77,-2.96,3.21,8.31,-19.19,-8.38,20.25,12.25,31.50,-2.16,-3.06,-0.14,-133.19,-18.31,7.19,31.50,11.00,16.25,walk
40.54,-11.28,-0.84,4.67,3.69,-47.75,-18.56,20.25,12.25,31.50,4.46,-7.29,5.53,-171.75,177.62,7.37,48.19,19.00,-23.75,-10.59,-0.16,4.74,-6.00,-52.31,-19.12,20.25,12.25,31.50,-4.63,0.81,-7.02,-61.56,34.31,47.19,31.50,9.88,19.37,walk
40.58,-10.50,-0.36,2.95,-30.69,-30.94,-16.31,21.06,13.06,30.69,-39.26,2.58,16.37,-157.56,254.62,-109.87,53.38,16.69,-24.69,-10.98,-0.98,1.57,-42.69,1.87,-20.75,21.06,13.06,30.69,-20.38,-8.77,13.66,-76.56,80.62,0.44,32.19,6.56,19.37,walk
40.61,-11.42,-2.88,-4.02,-37.50,20.06,-23.31,21.06,13.06,30.69,-8.35,-4.30,10.21,-84.62,57.63,-47.88,60.69,19.56,-18.56,-11.02,-2.56,-5.47,-22.87,31.81,-21.87,22.56,12.69,30.69,5.38,0.00,-16.65,-160.56,-102.69,56.94,32.19,6.56,19.37,walk
40.64,-9.71,-1.16,-6.70,14.38,13.75,-15.50,22.56,12.69,30.69,-6.75,-0.67,8.63,-24.94,18.56,-28.87,60.69,19.56,-18.56,-10.69,1.75,-3.21,15.50,-23.12,-10.63,22.56,12.69,30.69,-16.60,11.87,-2.24,206.25,143.37,6.62,31.75,4.75,24.19,walk
40.68,-11.24,2.51,2.14,-12.38,-27.56,-5.37,20.25,12.25,31.06,-5.29,1.43,8.17,-4.69,1.25,-6.25,62.25,26.00,-14.38,-11.02,1.99,3.02,-27.12,-17.37,-4.31,20.25,12.25,31.06,-10.75,3.26,-0.92,9.94,72.00,1.62,32.56,3.75,22.19,walk
40.71,-10.40,-0.06,3.01,-47.50,12.06,-4.37,20.25,12.25,31.06,-4.81,0.53,8.30,-4.19,5.75,-5.19,63.00,26.69,-13.06,-9.91,-2.96,-0.52,-39.44,20.31,0.62,21.75,13.06,31.06,-9.95,2.64,-0.34,-20.56,115.50,3.75,32.56,3.75,22.19,walk
40.74,-10.15,-3.45,-1.34,-21.62,12.31,13.38,21.75,13.06,31.06,-5.02,0.39,8.73,-1.75,10.19,-4.87,63.00,26.69,-13.06,-9.25,-3.22,-1.05,-16.87,3.62,17.75,21.75,13.06,31.06,-9.14,-2.20,-0.77,-33.06,103.31,9.31,32.19,5.56,24.87,walk
40.78,-7.67,-2.25,-0.22,-12.00,-4.81,19.37,20.69,12.25,32.25,-4.97,0.69,8.44,-4.12,4.62,-4.75,61.75,26.87,-13.00,-6.19,-1.12,0.60,-11.38,-4.69,17.31,20.69,12.25,32.25,-9.64,-0.88,0.72,51.88,109.19,4.75,29.25,3.87,27.19,walk
40.81,-5.32,-0.67,1.19,-5.06,3.75,9.25,20.69,12.25,32.25,-5.16,0.74,8.22,5.37,15.69,-6.12,61.69,27.56,-13.00,-4.98,-0.88,1.48,-2.12,10.63,4.94,20.69,12.25,32.25,-9.13,0.20,0.19,69.62,90.94,-0.44,29.25,3.87,27.19,walk
40.84,-5.26,-1.11,1.12,-0.75,26.56,1.31,21.75,12.38,31.75,-5.46,0.74,7.76,2.31,12.81,-7.62,61.69,27.56,-13.00,-6.13,-1.03,0.49,-1.25,31.25,2.00,21.75,12.38,31.75,-8.67,-0.28,1.15,66.06,85.62,-4.12,27.06,5.37,30.37,walk
40.87,-7.29,-0.56,0.05,0.69,36.50,5.56,21.75,12.38,31.75,-4.63,0.36,8.57,3.00,8.06,-9.38,62.06,27.56,-11.88,-8.38,-0.10,0.19,-0.62,33.25,6.69,21.75,11.69,31.37,-9.96,0.75,0.94,50.81,88.00,-6.31,25.25,7.19,31.50,walk
40.90,-8.70,-0.16,0.45,-4.00,30.62,2.94,21.75,11.69,31.37,-5.17,0.85,8.44,12.50,15.63,-11.31,62.06,27.56,-11.88,-8.87,-0.35,0.78,-2.31,28.31,0.19,21.75,11.69,31.37,-8.98,0.30,-0.12,24.44,77.06,3.62,25.25,7.19,31.50,walk
40.93,-9.13,-1.06,1.50,1.31,23.75,-3.19,20.69,12.25,32.56,-5.47,0.28,8.63,14.50,21.94,-15.94,61.56,28.19,-11.75,-8.96,-1.34,1.50,11.75,19.56,-6.12,20.69,12.25,32.56,-9.66,-0.22,1.38,36.75,80.00,0.44,22.75,9.00,33.75,walk
40.97,-9.34,-0.92,1.24,19.75,19.25,-3.75,20.69,12.25,32.56,-5.41,0.65,8.49,16.19,40.13,-17.19,63.06,27.50,-11.75,-9.59,-0.65,1.03,18.62,19.62,-1.56,19.56,11.19,33.38,-9.90,-0.10,2.21,74.69,69.25,-9.13,22.75,9.00,33.75,walk
40.99,-10.69,-0.21,0.71,16.12,19.94,5.06,19.56,11.19,33.38,-4.72,1.80,9.49,5.44,66.87,-27.19,63.06,27.50,-11.75,-11.18,-0.48,0.59,15.19,15.25,6.81,19.56,11.19,33.38,-11.46,-0.25,2.36,79.94,52.88,-9.94,20.19,9.00,35.06,walk
41.03,-11.54,-0.91,1.80,14.50,7.12,1.69,19.37,11.88,34.19,-4.79,0.81,9.16,-31.37,121.94,-48.38,62.38,29.00,-9.75,-11.74,-0.94,2.26,19.81,2.19,-1.19,19.37,11.88,34.19,-11.17,-0.20,3.27,91.50,34.88,-13.75,19.19,11.19,35.69,walk
41.06,-12.10,-1.57,3.17,24.25,-4.81,2.94,19.37,11.88,34.19,-4.53,2.15,9.35,-74.25,170.25,-77.81,61.19,29.69,-5.87,-11.87,-1.94,3.37,25.12,-8.94,9.25,19.37,11.88,34.19,-11.64,-0.23,5.72,80.25,24.19,-16.31,19.19,11.19,35.69,walk
41.09,-11.21,-1.94,3.15,31.56,-9.56,20.25,17.50,12.75,34.56,-4.41,3.55,12.13,-108.37,268.00,-148.69,61.19,29.69,-5.87,-11.31,-0.48,0.12,44.88,-3.56,21.00,17.50,12.75,34.56,-14.57,-1.81,9.38,78.06,-26.00,-24.81,18.87,14.06,35.38,walk
41.12,-11.43,0.32,-0.94,47.63,-0.94,20.06,18.69,12.75,33.00,-9.22,-6.88,13.44,-112.69,425.69,-190.12,58.88,33.00,3.87,-12.02,0.84,-5.54,24.75,10.44,20.56,18.69,12.75,33.00,-15.54,0.01,0.73,67.25,-146.19,-31.12,18.50,17.69,33.25,walk
